player_id,player_name,player_display_name,position,position_group,headshot_url,recent_team,season,week,season_type,completions,attempts,passing_yards,passing_tds,interceptions,sacks,sack_yards,sack_fumbles,sack_fumbles_lost,passing_air_yards,passing_yards_after_catch,passing_first_downs,passing_epa,passing_2pt_conversions,pacr,dakota,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_epa,rushing_2pt_conversions,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,racr,target_share,air_yards_share,wopr,special_teams_tds,fantasy_points,fantasy_points_ppr
00-0036654,D.Felton,Demetric Felton,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/pfjsjpzj2f9cn39xqde2",CLE,2022,1,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,0,1,0,0,0,0,12,0,0,-0.642523349262774,0,0,0.0333333333333333,0.052863436123348,0.0870044052863436,0,0,0
00-0036671,D.Milne,Dax Milne,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ze864mnbymqdyvcsixw2",WAS,2022,1,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,0,1,0,0,0,0,14,0,0,-0.621108932769857,0,0,0.024390243902439,0.0482758620689655,0.0703784693019344,0,0,0
00-0036849,T.Atwell,Tutu Atwell,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/in2kbm5hsnkjsfbteoee",LA,2022,1,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,0,1,0,0,0,0,5,0,0,-0.771847519557923,0,0,0.024390243902439,0.0209205020920502,0.0512297173180937,0,0,0
00-0036862,B.Skowronek,Ben Skowronek,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/hud5c4tf8corgoehrvc1",LA,2022,1,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,4,6,25,0,0,0,66,9,2,-0.0119512402452528,0,0.378787878787879,0.146341463414634,0.276150627615063,0.412817634452495,0,2.5,6.5
00-0036875,R.Stevenson,Rhamondre Stevenson,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ro2fqabc4qndtnxykvm7",NE,2022,1,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,8,25,0,0,0,2,-1.07479412935209,0,2,2,2,0,0,0,-6,8,0,-1.25600377121009,0,-0.333333333333333,0.0666666666666667,-0.021505376344086,0.0849462365591398,0,2.7,4.7
00-0036876,K.Granson,Kylen Granson,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/t3lbs3ss6y4mto2lkjjh",IND,2022,1,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,3,7,22,0,0,0,37,12,1,-1.44384940329473,0,0.594594594594595,0.142857142857143,0.115987460815047,0.295476936856247,0,2.2,5.2
00-0036877,J.Darden,Jaelon Darden,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ugenledglglgtmnz378y",TB,2022,1,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,1,2,0,0,0,0,-0.40466010873206,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,0.2,0.2
00-0036893,N.Harris,Najee Harris,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/lwcct10u7lfzsgtaoqce",PIT,2022,1,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,10,23,0,0,0,1,-3.24395510734757,0,2,2,3,1,0,0,-4,7,1,0.4986932395841,0,-0.75,0.0540540540540541,-0.0132890365448505,0.0717787554996857,0,8.6,10.6
00-0036894,P.Freiermuth,Pat Freiermuth,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/mcmq0fne7lzmd4ymuonx",PIT,2022,1,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,5,10,75,0,0,0,74,28,3,-0.830541830165839,0,1.01351351351351,0.27027027027027,0.245847176079734,0.577498428661219,0,7.5,12.5
00-0036898,D.Mills,Davis Mills,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/objv34ak0xhzjvixm5sr",HOU,2022,1,REG,23,37,240,2,0,3,18,1,1,266,81,12,-6.4648378970884,0,0.902255639097744,-0.000922608365088473,2,-1,0,0,0,0,-0.302942674839869,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,15.5,15.5
00-0036900,J.Chase,Ja'Marr Chase,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/hwrzdfsng9bh4tba7uoe",CIN,2022,1,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,10,16,129,1,0,0,108,64,10,8.57573588185308,0,1.19444444444444,0.30188679245283,0.302521008403361,0.664594894561598,0,18.9,28.9
00-0036906,K.Herbert,Khalil Herbert,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/dua1pjsu1lyxcfvymslq",CHI,2022,1,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,9,45,1,0,0,3,4.3601034868625,0,1,1,-2,0,0,0,-1,-1,0,-1.0271602307912,0,2,0.0588235294117647,-0.00617283950617284,0.0839143064633261,0,10.3,11.3
00-0036912,D.Smith,DeVonta Smith,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/hol7dluumxi1cqxyagg3",PHI,2022,1,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,0,4,0,0,0,0,23,0,0,-4.83345587248914,0,0,0.137931034482759,0.178294573643411,0.331702753274526,0,0,0
00-0036913,K.Toney,Kadarius Toney,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/dioxbhcty68ufkn5jso4",NYG,2022,1,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,2,23,0,0,0,1,1.05821433238452,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,2.3,2.3
00-0036919,K.Gainwell,Kenneth Gainwell,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/s8prgy9fa6ldmp7apoeb",PHI,2022,1,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,5,20,1,0,0,2,1.24256471241824,0,2,4,12,0,0,0,-1,12,1,-1.30945066636195,0,-12,0.137931034482759,-0.00775193798449612,0.201470195134991,0,9.2,11.2
00-0036924,M.Carter,Michael Carter,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/wkcmseo5ayu4wydu1xig",NYJ,2022,1,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,10,60,0,0,0,2,-1.36152343970025,0,7,9,40,0,0,0,-1,45,3,-2.73409553387319,0,-40,0.157894736842105,-0.00357142857142857,0.234342105263158,0,10,17
00-0036945,J.Fields,Justin Fields,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/wllk6sizrqmxhcjavard",CHI,2022,1,REG,8,17,121,2,1,2,16,0,0,162,67,4,-1.69568992010318,0,0.746913580246914,0.0110343394514225,11,28,0,0,0,3,2.58986058231676,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,13.64,13.64
00-0036950,A.Williams,Avery Williams,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/vklxheixuozmpqk2emyw",ATL,2022,1,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,2,7,0,0,0,0,-0.228459233185276,0,1,1,8,0,0,0,-7,15,0,0.584411042509601,0,-1.14285714285714,0.03125,-0.024822695035461,0.0294991134751773,0,1.5,2.5
00-0036963,A.St. Brown,Amon-Ra St. Brown,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/tlas9vqczunxkpb2jlz1",DET,2022,1,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,8,12,64,1,0,0,65,31,3,-0.0533402735018171,0,0.984615384615385,0.324324324324324,0.212418300653595,0.635179296944003,0,12.4,20.4
00-0036970,K.Pitts,Kyle Pitts,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/a7cd9grdzdnocrreecja",ATL,2022,1,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,2,7,19,0,0,0,93,6,1,-1.58248869225462,0,0.204301075268817,0.21875,0.329787234042553,0.558976063829787,0,1.9,3.9
00-0036971,T.Lawrence,Trevor Lawrence,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/nel2x2crpaasltsb6vwj",JAX,2022,1,REG,24,42,275,1,1,2,15,0,0,366,84,13,0.122345704292241,0,0.751366120218579,0.0813965193034324,2,4,0,0,0,0,-0.316389150044415,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,13.4,13.4
00-0036972,M.Jones,Mac Jones,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/hhexcwf5oe7onhlemzq9",NE,2022,1,REG,21,30,213,1,1,2,20,1,1,279,87,10,-4.49352061748505,0,0.763440860215054,0.0636637774411443,2,0,0,0,0,0,-0.932163521414623,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,8.52,8.52
00-0036973,T.Etienne,Travis Etienne,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/d8xhoicgjybtyvttcxhu",JAX,2022,1,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,4,47,0,0,0,2,1.9169708545669,0,2,4,18,0,1,0,30,2,1,-2.98218475515023,0,0.6,0.105263157894737,0.0817438692098093,0.215115445288972,0,6.5,8.5
00-0036980,E.Moore,Elijah Moore,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/rk7rq0dyx9bjmgc6ijkj",NYJ,2022,1,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,5,7,49,0,0,0,57,16,3,3.5649217828234,0,0.859649122807018,0.12280701754386,0.203571428571429,0.326710526315789,0,4.9,9.9
00-0036988,J.Palmer,Josh Palmer,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jwagrm3bpslarha2w5db",LAC,2022,1,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,1,4,0,0,0,1,0.726856680004858,0,3,4,5,0,0,0,10,8,0,-1.91703789110761,0,0.5,0.117647058823529,0.0425531914893617,0.206257822277847,0,0.9,3.9
00-0036997,J.Williams,Javonte Williams,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/lxqhhqj4n9dh6s5z2zlx",DEN,2022,1,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,7,43,0,1,1,3,-5.17238242499298,0,11,12,65,0,0,0,-6,85,3,1.18805362969566,0,-10.8333333333333,0.292682926829268,-0.0215827338129496,0.423916476574838,0,8.8,19.8
00-0036999,A.Schwartz,Anthony Schwartz,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/d3fevlbhovuxq07tivu9",CLE,2022,1,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,2,20,0,0,0,1,1.10436084354296,0,1,2,19,0,0,0,20,5,1,1.2761270313058,0,0.95,0.0666666666666667,0.0881057268722467,0.161674008810573,0,3.9,4.9
00-0037005,T.Tremble,Tommy Tremble,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/vpqlvxfayuc7fprrywd1",CAR,2022,1,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,1,1,1,0,0,0,-1,2,0,-0.0835485553252511,0,0,0.04,-0.00598802395209581,0.0558083832335329,0,0.1,1.1
00-0037011,T.McKitty,Tre' McKitty,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/xtswy0ttye0zttnzxgbr",LAC,2022,1,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,3,4,24,0,1,0,14,13,0,-0.0882667370606214,0,1.71428571428571,0.117647058823529,0.0595744680851064,0.218172715894869,0,2.4,5.4
00-0037012,T.Lance,Trey Lance,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/wyd6t28jc7wwg5vyseoc",SF,2022,1,REG,13,28,164,0,1,2,9,0,0,201,57,5,-9.12234195836053,0,0.81592039800995,-0.0813108357843347,13,54,0,1,0,6,3.82995619642315,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,9.96,9.96
00-0037168,A.Rogers,Armani Rogers,TE,TE,,WAS,2022,1,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,1,1,23,0,0,0,-4,27,1,1.33785294892732,0,0,0.024390243902439,-0.0137931034482759,0.0269301934398654,0,2.3,3.3
00-0037197,I.Pacheco,Isiah Pacheco,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/s9suhdxobh0p5nbwxq8t",KC,2022,1,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,12,62,1,1,0,4,0.162046623154311,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,12.2,12.2
00-0037228,J.Warren,Jaylen Warren,RB,RB,,PIT,2022,1,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,3,7,0,0,0,0,-1.17244523135014,0,0,1,0,0,0,0,-5,0,0,-0.487963546533138,0,0,0.027027027027027,-0.0166112956810631,0.0289126335637964,0,0.7,0.7
00-0037238,D.London,Drake London,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/rrwzcsvsfqq9xptp8o48",ATL,2022,1,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,5,7,74,0,0,0,88,18,3,4.13048705920336,0,0.840909090909091,0.21875,0.312056737588653,0.546564716312057,0,7.4,12.4
00-0037239,C.Olave,Chris Olave,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/fh4mzrgbiqemhomzpukt",NO,2022,1,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,3,3,41,0,0,0,38,3,2,3.63106458316444,1,1.07894736842105,0.09375,0.12751677852349,0.229886744966443,0,6.1,9.1
00-0037247,G.Pickens,George Pickens,WR,WR,,PIT,2022,1,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,1,3,3,0,0,0,47,0,0,-1.97691621514969,0,0.0638297872340426,0.0810810810810811,0.156146179401993,0.230923947203017,0,0.3,1.3
00-0037248,J.Cook,James Cook,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/hh0bnf0lr6lzwyceorwj",BUF,2022,1,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,1,2,0,1,1,0,-4.82523469836451,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,-1.8,-1.8
00-0037256,R.White,Rachaad White,RB,RB,,TB,2022,1,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,6,14,0,0,0,1,-0.960954545473214,0,2,2,7,0,0,0,0,7,0,-0.565563564072363,0,0,0.0740740740740741,0,0.111111111111111,0,2.1,4.1
00-0037258,D.Pierce,Dameon Pierce,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ha8dflxsj1egza1sxbzb",HOU,2022,1,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,11,33,0,0,0,2,-1.93746709427796,0,1,1,6,0,0,0,3,3,0,-0.0114177735522389,0,2,0.0277777777777778,0.0114068441064639,0.0496514575411914,0,3.9,4.9
00-0037273,K.Philips,Kyle Philips,WR,WR,,TEN,2022,1,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,6,9,66,0,0,0,75,10,3,1.03907553572208,0,0.88,0.290322580645161,0.258620689655172,0.616518353726363,0,6.6,12.6
00-0037331,Z.Horvath,Zander Horvath,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/e1sx0c4mtcm09gavjs7s",LAC,2022,1,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,1,2,0,0,0,1,0.508119004080072,0,2,2,6,1,0,0,5,1,1,1.18544735701289,0,1.2,0.0588235294117647,0.0212765957446809,0.103128911138924,0,6.8,8.8
00-0037456,T.Hairston,Troy Hairston,DE,DL,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/kja7vbsm7kdrgfzacdzv",HOU,2022,1,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,1,1,5,0,0,0,4,1,0,0.146766353398561,0,1.25,0.0277777777777778,0.0152091254752852,0.0523130544993663,0,0.5,1.5
00-0037570,D.Houston,Dennis Houston,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ntwyweqyunzbfxtaa3ue",DAL,2022,1,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,2,5,16,0,0,0,72,6,0,-3.72709684050642,0,0.222222222222222,0.121951219512195,0.198347107438017,0.321769804474904,0,1.6,3.6
00-0037664,A.Pierce,Alec Pierce,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/em0lm1sfdslmnfyu8ykh",IND,2022,1,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,0,2,0,0,0,0,15,0,0,-2.22756658407161,0,0,0.0408163265306122,0.0470219435736677,0.0941398502974858,0,0,0
00-0037740,G.Wilson,Garrett Wilson,WR,WR,,NYJ,2022,1,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,4,8,52,0,0,0,60,19,2,2.81135608180193,0,0.866666666666667,0.140350877192982,0.214285714285714,0.360526315789474,0,5.2,9.2
00-0037741,J.Dotson,Jahan Dotson,WR,WR,,WAS,2022,1,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,1,-10,0,0,0,0,-1.45501407119446,0,3,5,40,2,0,0,68,1,2,1.95965229172725,0,0.588235294117647,0.121951219512195,0.23448275862069,0.347064760302775,0,15,18
00-0037742,T.Burks,Treylon Burks,WR,WR,,TEN,2022,1,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,3,5,55,0,0,0,99,30,2,2.07011818046157,0,0.555555555555556,0.161290322580645,0.341379310344828,0.480901001112347,0,5.5,8.5
00-0037809,C.Okonkwo,Chigoziem Okonkwo,TE,TE,,TEN,2022,1,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,1,-4,0,0,0,0,-2.42728703375906,0,1,1,11,0,0,0,11,0,1,1.3324601824861,0,1,0.032258064516129,0.0379310344827586,0.0749388209121246,0,0.7,1.7
00-0037816,R.Doubs,Romeo Doubs,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/wciz0bsjd4bedpiwggog",GB,2022,1,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,1,11,0,0,0,1,0.518284689751454,0,4,5,37,0,0,0,48,6,1,1.34972287458368,0,0.770833333333333,0.142857142857143,0.228571428571429,0.374285714285714,0,4.8,8.8
00-0037838,I.Likely,Isaiah Likely,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/yim14kgskufmu8sfowvg",BAL,2022,1,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,0,4,0,0,0,0,19,0,0,-4.43068264017816,0,0,0.137931034482759,0.0539772727272727,0.244680642633229,0,0,0
00-0038090,S.Moore,Skyy Moore,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/nkvb3cfmw6kzzwvu5egh",KC,2022,1,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,1,1,30,0,0,0,15,15,1,2.46455238974886,0,2,0.0256410256410256,0.0493421052631579,0.073001012145749,0,3,4
00-0038117,W.Robinson,Wan'Dale Robinson,WR,WR,,NYG,2022,1,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,1,1,5,0,0,0,5,0,1,1.36254190606996,0,1,0.0476190476190476,0.0416666666666667,0.100595238095238,0,0.5,1.5
00-0038120,B.Hall,Breece Hall,RB,RB,,NYJ,2022,1,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,6,23,0,0,0,1,-1.40741381287808,0,6,10,38,0,1,1,15,30,2,-6.05711540207267,0,2.53333333333333,0.175438596491228,0.0535714285714286,0.300657894736842,0,4.1,10.1
00-0038124,C.Watson,Christian Watson,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/gvusv3krvdk69c1zyac9",GB,2022,1,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,1,7,0,0,0,0,0.470463796809781,0,2,4,34,0,0,0,59,20,1,-1.49309674350661,0,0.576271186440678,0.114285714285714,0.280952380952381,0.368095238095238,0,4.1,6.1
